WeekEnding,HB,HBQF,AgeGroup,AgeGroupQF,Sex,SexQF,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
20200216,NA,NA,15 - 44,,All,d,Planned,,8,18,-55.6
20200216,NA,NA,45 - 64,,All,d,Planned,,70,79.5,-11.9
20200216,NA,NA,65 - 74,,All,d,Planned,,63,71,-11.3
20200216,NA,NA,75 - 84,,All,d,Planned,,40,39,2.6
20200216,NA,NA,All ages,d,All,d,Planned,,183,211.5,-13.5
20200216,NA,NA,All ages,d,Female,,Planned,,86,81.5,5.5
20200216,NA,NA,All ages,d,Male,,Planned,,97,129.5,-25.1
20200223,S08000015,,Under 5,,All,d,Planned,,11,4.5,144.4
20200223,S08000015,,15 - 44,,All,d,Planned,,10,13,-23.1
20200223,S08000015,,45 - 64,,All,d,Planned,,31,33,-6.1
20200223,S08000015,,65 - 74,,All,d,Planned,,36,28,28.6
20200223,S08000015,,75 - 84,,All,d,Planned,,18,28,-35.7
20200223,S08000015,,85 and over,,All,d,Planned,,5,8,-37.5
20200223,S08000015,,All ages,d,All,d,Planned,,111,115.5,-3.9
20200223,S08000015,,All ages,d,Female,,Planned,,51,57,-10.5
20200223,S08000015,,All ages,d,Male,,Planned,,53,57.5,-7.8
20200223,S08000016,,45 - 64,,All,d,Planned,,10,7,42.9
20200223,S08000016,,65 - 74,,All,d,Planned,,5,11.5,-56.5
20200223,S08000016,,75 - 84,,All,d,Planned,,12,12.5,-4
20200223,S08000016,,85 and over,,All,d,Planned,,8,6,33.3
20200223,S08000016,,All ages,d,All,d,Planned,,37,38.5,-3.9
20200223,S08000016,,All ages,d,Female,,Planned,,15,20.5,-26.8
20200223,S08000016,,All ages,d,Male,,Planned,,22,18,22.2
20200223,S08000017,,Under 5,,All,d,Planned,,5,7,-28.6
20200223,S08000017,,15 - 44,,All,d,Planned,,6,4,50
20200223,S08000017,,45 - 64,,All,d,Planned,,16,15.5,3.2
20200223,S08000017,,65 - 74,,All,d,Planned,,23,13.5,70.4
20200223,S08000017,,75 - 84,,All,d,Planned,,17,17,-0
20200223,S08000017,,85 and over,,All,d,Planned,,14,14.5,-3.4
20200223,S08000017,,All ages,d,All,d,Planned,,82,73,12.3
20200223,S08000017,,All ages,d,Female,,Planned,,47,38.5,22.1
20200223,S08000017,,All ages,d,Male,,Planned,,32,33.5,-4.5
20200223,S08000019,,Under 5,,All,d,Planned,,20,1.5,1233.3
20200223,S08000019,,5 - 14,,All,d,Planned,,7,1.5,366.7
20200223,S08000019,,15 - 44,,All,d,Planned,,32,20,60
20200223,S08000019,,45 - 64,,All,d,Planned,,46,42.5,8.2
20200223,S08000019,,65 - 74,,All,d,Planned,,45,29,55.2
20200223,S08000019,,75 - 84,,All,d,Planned,,28,40,-30
20200223,S08000019,,85 and over,,All,d,Planned,,16,27.5,-41.8
20200223,S08000019,,All ages,d,All,d,Planned,,194,162,19.8
20200223,S08000019,,All ages,d,Female,,Planned,,111,85.5,29.8
20200223,S08000019,,All ages,d,Male,,Planned,,78,76,2.6
20200223,S08000020,,Under 5,,All,d,Planned,,12,11,9.1
20200223,S08000020,,5 - 14,,All,d,Planned,,15,11.5,30.4
20200223,S08000020,,15 - 44,,All,d,Planned,,36,54.5,-33.9
20200223,S08000020,,45 - 64,,All,d,Planned,,72,123.5,-41.7
20200223,S08000020,,65 - 74,,All,d,Planned,,77,80.5,-4.3
20200223,S08000020,,75 - 84,,All,d,Planned,,45,65.5,-31.3
20200223,S08000020,,85 and over,,All,d,Planned,,9,34,-73.5
20200223,S08000020,,All ages,d,All,d,Planned,,266,380.5,-30.1
20200223,S08000020,,All ages,d,Female,,Planned,,142,201.5,-29.5
20200223,S08000020,,All ages,d,Male,,Planned,,124,178.5,-30.5
20200223,S08000022,,Under 5,,All,d,Planned,,9,7,28.6
20200223,S08000022,,5 - 14,,All,d,Planned,,5,3.5,42.9
20200223,S08000022,,15 - 44,,All,d,Planned,,27,24,12.5
20200223,S08000022,,45 - 64,,All,d,Planned,,46,48.5,-5.2
20200223,S08000022,,65 - 74,,All,d,Planned,,51,40.5,25.9
20200223,S08000022,,75 - 84,,All,d,Planned,,22,46,-52.2
20200223,S08000022,,85 and over,,All,d,Planned,,17,20,-15
20200223,S08000022,,All ages,d,All,d,Planned,,177,189.5,-6.6
20200223,S08000022,,All ages,d,Female,,Planned,,93,106,-12.3
20200223,S08000022,,All ages,d,Male,,Planned,,79,82.5,-4.2
20200223,S08000024,,Under 5,,All,d,Planned,,33,27.5,20
20200223,S08000024,,5 - 14,,All,d,Planned,,38,31,22.6
20200223,S08000024,,15 - 44,,All,d,Planned,,118,109,8.3
20200223,S08000024,,45 - 64,,All,d,Planned,,168,216.5,-22.4
20200223,S08000024,,65 - 74,,All,d,Planned,,108,124.5,-13.3
20200223,S08000024,,75 - 84,,All,d,Planned,,78,74.5,4.7
20200223,S08000024,,85 and over,,All,d,Planned,,19,16,18.8
20200223,S08000024,,All ages,d,All,d,Planned,,562,599,-6.2
20200223,S08000024,,All ages,d,Female,,Planned,,285,297,-4
20200223,S08000024,,All ages,d,Male,,Planned,,276,298,-7.4
20200223,S08000028,,75 - 84,,All,d,Planned,,7,4,75
20200223,S08000028,,All ages,d,All,d,Planned,,19,19,-0
20200223,S08000028,,All ages,d,Female,,Planned,,8,11,-27.3
20200223,S08000028,,All ages,d,Male,,Planned,,11,8,37.5
20200223,S08000029,,Under 5,,All,d,Planned,,10,6.5,53.8
20200223,S08000029,,15 - 44,,All,d,Planned,,28,27,3.7
20200223,S08000029,,45 - 64,,All,d,Planned,,40,37.5,6.7
20200223,S08000029,,65 - 74,,All,d,Planned,,29,34,-14.7
20200223,S08000029,,75 - 84,,All,d,Planned,,20,22.5,-11.1
20200223,S08000029,,85 and over,,All,d,Planned,,10,7.5,33.3
20200223,S08000029,,All ages,d,All,d,Planned,,139,139.5,-0.4
20200223,S08000029,,All ages,d,Female,,Planned,,80,77,3.9
20200223,S08000029,,All ages,d,Male,,Planned,,56,59,-5.1
20200223,S08000030,,Under 5,,All,d,Planned,,11,7.5,46.7
20200223,S08000030,,5 - 14,,All,d,Planned,,17,13,30.8
20200223,S08000030,,15 - 44,,All,d,Planned,,61,42.5,43.5
20200223,S08000030,,45 - 64,,All,d,Planned,,81,64,26.6
20200223,S08000030,,65 - 74,,All,d,Planned,,55,60,-8.3
20200223,S08000030,,75 - 84,,All,d,Planned,,45,36.5,23.3
20200223,S08000030,,85 and over,,All,d,Planned,,9,12.5,-28
20200223,S08000030,,All ages,d,All,d,Planned,,279,236,18.2
20200223,S08000030,,All ages,d,Female,,Planned,,143,114.5,24.9
20200223,S08000030,,All ages,d,Male,,Planned,,136,121.5,11.9
20200223,S08000031,,Under 5,,All,d,Planned,,96,109.5,-12.3
20200223,S08000031,,5 - 14,,All,d,Planned,,95,75.5,25.8
20200223,S08000031,,15 - 44,,All,d,Planned,,254,291.5,-12.9
20200223,S08000031,,45 - 64,,All,d,Planned,,439,446.5,-1.7
20200223,S08000031,,65 - 74,,All,d,Planned,,227,265.5,-14.5
20200223,S08000031,,75 - 84,,All,d,Planned,,200,203.5,-1.7
20200223,S08000031,,85 and over,,All,d,Planned,,76,97.5,-22.1
20200223,S08000031,,All ages,d,All,d,Planned,,1387,1489.5,-6.9
20200223,S08000031,,All ages,d,Female,,Planned,,722,744,-3
20200223,S08000031,,All ages,d,Male,,Planned,,641,727.5,-11.9
20200223,S08000032,,Under 5,,All,d,Planned,,75,95.5,-21.5
20200223,S08000032,,5 - 14,,All,d,Planned,,6,2,200
20200223,S08000032,,15 - 44,,All,d,Planned,,22,23.5,-6.4
20200223,S08000032,,45 - 64,,All,d,Planned,,59,61.5,-4.1
20200223,S08000032,,65 - 74,,All,d,Planned,,27,38.5,-29.9
20200223,S08000032,,75 - 84,,All,d,Planned,,15,30,-50
20200223,S08000032,,85 and over,,All,d,Planned,,5,4,25
20200223,S08000032,,All ages,d,All,d,Planned,,209,255,-18
20200223,S08000032,,All ages,d,Female,,Planned,,87,111,-21.6
20200223,S08000032,,All ages,d,Male,,Planned,,55,98.5,-44.2
20200223,S92000003,d,Under 5,,All,d,Planned,,282,279,1.1
20200223,S92000003,d,5 - 14,,All,d,Planned,,186,145.5,27.8
20200223,S92000003,d,15 - 44,,All,d,Planned,,621,638,-2.7
20200223,S92000003,d,45 - 64,,All,d,Planned,,1079,1193,-9.6
20200223,S92000003,d,65 - 74,,All,d,Planned,,749,806.5,-7.1
20200223,S92000003,d,75 - 84,,All,d,Planned,,551,623,-11.6
20200223,S92000003,d,85 and over,,All,d,Planned,,196,253.5,-22.7
20200223,S92000003,d,All ages,d,All,d,Planned,,3664,3938.5,-7
20200223,S92000003,d,All ages,d,Female,,Planned,,1862,1978,-5.9
20200223,S92000003,d,All ages,d,Male,,Planned,,1687,1885.5,-10.5
20200223,NA,NA,15 - 44,,All,d,Planned,,23,24.5,-6.1
20200223,NA,NA,45 - 64,,All,d,Planned,,66,88,-25
20200223,NA,NA,65 - 74,,All,d,Planned,,61,69.5,-12.2
20200223,NA,NA,75 - 84,,All,d,Planned,,42,40.5,3.7
20200223,NA,NA,All ages,d,All,d,Planned,,196,226.5,-13.5
20200223,NA,NA,All ages,d,Female,,Planned,,74,103.5,-28.5
20200223,NA,NA,All ages,d,Male,,Planned,,122,123,-0.8
20200301,S08000015,,15 - 44,,All,d,Planned,,20,9.5,110.5
20200301,S08000015,,45 - 64,,All,d,Planned,,23,29,-20.7
20200301,S08000015,,65 - 74,,All,d,Planned,,28,31,-9.7
20200301,S08000015,,75 - 84,,All,d,Planned,,16,13.5,18.5
20200301,S08000015,,85 and over,,All,d,Planned,,6,4,50
20200301,S08000015,,All ages,d,All,d,Planned,,96,93.5,2.7
20200301,S08000015,,All ages,d,Female,,Planned,,46,38.5,19.5
20200301,S08000015,,All ages,d,Male,,Planned,,49,52,-5.8
20200301,S08000016,,45 - 64,,All,d,Planned,,7,7.5,-6.7
20200301,S08000016,,65 - 74,,All,d,Planned,,9,10,-10
20200301,S08000016,,75 - 84,,All,d,Planned,,11,7.5,46.7
20200301,S08000016,,85 and over,,All,d,Planned,,8,7.5,6.7
20200301,S08000016,,All ages,d,All,d,Planned,,41,34,20.6
20200301,S08000016,,All ages,d,Female,,Planned,,13,15,-13.3
20200301,S08000016,,All ages,d,Male,,Planned,,28,19,47.4
20200301,S08000017,,Under 5,,All,d,Planned,,5,6,-16.7
20200301,S08000017,,15 - 44,,All,d,Planned,,7,7,-0
20200301,S08000017,,45 - 64,,All,d,Planned,,10,15.5,-35.5
20200301,S08000017,,65 - 74,,All,d,Planned,,20,13.5,48.1
20200301,S08000017,,75 - 84,,All,d,Planned,,17,18,-5.6
20200301,S08000017,,85 and over,,All,d,Planned,,8,12,-33.3
20200301,S08000017,,All ages,d,All,d,Planned,,67,73.5,-8.8
20200301,S08000017,,All ages,d,Female,,Planned,,39,41.5,-6
20200301,S08000017,,All ages,d,Male,,Planned,,25,31,-19.4
20200301,S08000019,,Under 5,,All,d,Planned,,9,0.5,1700
20200301,S08000019,,5 - 14,,All,d,Planned,,19,1,1800
20200301,S08000019,,15 - 44,,All,d,Planned,,29,15,93.3
20200301,S08000019,,45 - 64,,All,d,Planned,,73,26,180.8
20200301,S08000019,,65 - 74,,All,d,Planned,,27,19,42.1
20200301,S08000019,,75 - 84,,All,d,Planned,,44,35,25.7
20200301,S08000019,,85 and over,,All,d,Planned,,23,25,-8
20200301,S08000019,,All ages,d,All,d,Planned,,224,121.5,84.4
20200301,S08000019,,All ages,d,Female,,Planned,,110,71,54.9
20200301,S08000019,,All ages,d,Male,,Planned,,113,50.5,123.8
20200301,S08000020,,Under 5,,All,d,Planned,,12,10.5,14.3
20200301,S08000020,,5 - 14,,All,d,Planned,,18,10.5,71.4
20200301,S08000020,,15 - 44,,All,d,Planned,,45,60.5,-25.6
20200301,S08000020,,45 - 64,,All,d,Planned,,75,90,-16.7
20200301,S08000020,,65 - 74,,All,d,Planned,,79,86,-8.1
20200301,S08000020,,75 - 84,,All,d,Planned,,47,70.5,-33.3
20200301,S08000020,,85 and over,,All,d,Planned,,6,30,-80
20200301,S08000020,,All ages,d,All,d,Planned,,282,358,-21.2
20200301,S08000020,,All ages,d,Female,,Planned,,144,182,-20.9
20200301,S08000020,,All ages,d,Male,,Planned,,137,175.5,-21.9
20200301,S08000022,,Under 5,,All,d,Planned,,5,5.5,-9.1
20200301,S08000022,,5 - 14,,All,d,Planned,,5,5.5,-9.1
20200301,S08000022,,15 - 44,,All,d,Planned,,19,20,-5
20200301,S08000022,,45 - 64,,All,d,Planned,,43,52,-17.3
20200301,S08000022,,65 - 74,,All,d,Planned,,36,44.5,-19.1
20200301,S08000022,,75 - 84,,All,d,Planned,,28,43.5,-35.6
20200301,S08000022,,85 and over,,All,d,Planned,,19,17.5,8.6
20200301,S08000022,,All ages,d,All,d,Planned,,155,188.5,-17.8
20200301,S08000022,,All ages,d,Female,,Planned,,83,103.5,-19.8
20200301,S08000022,,All ages,d,Male,,Planned,,72,84,-14.3
20200301,S08000024,,Under 5,,All,d,Planned,,19,22,-13.6
20200301,S08000024,,5 - 14,,All,d,Planned,,54,38,42.1
20200301,S08000024,,15 - 44,,All,d,Planned,,99,100.5,-1.5
20200301,S08000024,,45 - 64,,All,d,Planned,,175,171.5,2
20200301,S08000024,,65 - 74,,All,d,Planned,,124,110,12.7
20200301,S08000024,,75 - 84,,All,d,Planned,,66,63.5,3.9
20200301,S08000024,,85 and over,,All,d,Planned,,23,19,21.1
20200301,S08000024,,All ages,d,All,d,Planned,,560,524.5,6.8
20200301,S08000024,,All ages,d,Female,,Planned,,295,257,14.8
20200301,S08000024,,All ages,d,Male,,Planned,,262,264.5,-0.9
20200301,S08000025,,All ages,d,All,d,Planned,,5,7,-28.6
20200301,S08000026,,All ages,d,All,d,Planned,,6,5.5,9.1
20200301,S08000028,,75 - 84,,All,d,Planned,,6,4.5,33.3
20200301,S08000028,,All ages,d,All,d,Planned,,14,14.5,-3.4
20200301,S08000028,,All ages,d,Female,,Planned,,8,7.5,6.7
20200301,S08000028,,All ages,d,Male,,Planned,,6,7,-14.3
20200301,S08000029,,Under 5,,All,d,Planned,,7,6,16.7
20200301,S08000029,,5 - 14,,All,d,Planned,,7,3,133.3
20200301,S08000029,,15 - 44,,All,d,Planned,,19,25.5,-25.5
20200301,S08000029,,45 - 64,,All,d,Planned,,35,31,12.9
20200301,S08000029,,65 - 74,,All,d,Planned,,43,27.5,56.4
20200301,S08000029,,75 - 84,,All,d,Planned,,21,24.5,-14.3
20200301,S08000029,,All ages,d,All,d,Planned,,134,124.5,7.6
20200301,S08000029,,All ages,d,Female,,Planned,,67,65.5,2.3
20200301,S08000029,,All ages,d,Male,,Planned,,63,55,14.5
20200301,S08000030,,Under 5,,All,d,Planned,,14,7,100
20200301,S08000030,,5 - 14,,All,d,Planned,,11,10,10
20200301,S08000030,,15 - 44,,All,d,Planned,,48,45,6.7
20200301,S08000030,,45 - 64,,All,d,Planned,,66,63,4.8
20200301,S08000030,,65 - 74,,All,d,Planned,,65,47,38.3
20200301,S08000030,,75 - 84,,All,d,Planned,,34,30,13.3
20200301,S08000030,,85 and over,,All,d,Planned,,12,15.5,-22.6
20200301,S08000030,,All ages,d,All,d,Planned,,250,217.5,14.9
20200301,S08000030,,All ages,d,Female,,Planned,,133,113.5,17.2
20200301,S08000030,,All ages,d,Male,,Planned,,116,104,11.5
20200301,S08000031,,Under 5,,All,d,Planned,,92,91,1.1
20200301,S08000031,,5 - 14,,All,d,Planned,,81,82,-1.2
20200301,S08000031,,15 - 44,,All,d,Planned,,234,238,-1.7
20200301,S08000031,,45 - 64,,All,d,Planned,,390,404,-3.5
20200301,S08000031,,65 - 74,,All,d,Planned,,258,248.5,3.8
20200301,S08000031,,75 - 84,,All,d,Planned,,178,163.5,8.9
20200301,S08000031,,85 and over,,All,d,Planned,,86,81.5,5.5
20200301,S08000031,,All ages,d,All,d,Planned,,1319,1308.5,0.8
20200301,S08000031,,All ages,d,Female,,Planned,,660,731.5,-9.8
20200301,S08000031,,All ages,d,Male,,Planned,,652,569,14.6
20200301,S08000032,,Under 5,,All,d,Planned,,81,82.5,-1.8
20200301,S08000032,,15 - 44,,All,d,Planned,,23,22,4.5
20200301,S08000032,,45 - 64,,All,d,Planned,,43,62.5,-31.2
20200301,S08000032,,65 - 74,,All,d,Planned,,23,39.5,-41.8
20200301,S08000032,,75 - 84,,All,d,Planned,,25,18,38.9
20200301,S08000032,,All ages,d,All,d,Planned,,200,235,-14.9
20200301,S08000032,,All ages,d,Female,,Planned,,85,115,-26.1
20200301,S08000032,,All ages,d,Male,,Planned,,68,81,-16
20200301,S92000003,d,Under 5,,All,d,Planned,,248,237,4.6
20200301,S92000003,d,5 - 14,,All,d,Planned,,199,155,28.4
20200301,S92000003,d,15 - 44,,All,d,Planned,,557,559.5,-0.4
20200301,S92000003,d,45 - 64,,All,d,Planned,,1022,1037,-1.4
20200301,S92000003,d,65 - 74,,All,d,Planned,,792,735,7.8
20200301,S92000003,d,75 - 84,,All,d,Planned,,537,530.5,1.2
20200301,S92000003,d,85 and over,,All,d,Planned,,208,232,-10.3
20200301,S92000003,d,All ages,d,All,d,Planned,,3563,3486,2.2
20200301,S92000003,d,All ages,d,Female,,Planned,,1785,1832.5,-2.6
20200301,S92000003,d,All ages,d,Male,,Planned,,1710,1594,7.3
20200301,NA,NA,15 - 44,,All,d,Planned,,8,12.5,-36
20200301,NA,NA,45 - 64,,All,d,Planned,,75,74,1.4
20200301,NA,NA,65 - 74,,All,d,Planned,,76,54,40.7
20200301,NA,NA,75 - 84,,All,d,Planned,,43,36,19.4
20200301,NA,NA,85 and over,,All,d,Planned,,8,3.5,128.6
20200301,NA,NA,All ages,d,All,d,Planned,,210,180,16.7
20200301,NA,NA,All ages,d,Female,,Planned,,97,82.5,17.6
20200301,NA,NA,All ages,d,Male,,Planned,,113,97.5,15.9
20200308,S08000015,,15 - 44,,All,d,Planned,,7,9.5,-26.3
20200308,S08000015,,45 - 64,,All,d,Planned,,26,25,4
20200308,S08000015,,65 - 74,,All,d,Planned,,22,20,10
20200308,S08000015,,75 - 84,,All,d,Planned,,27,22.5,20
20200308,S08000015,,All ages,d,All,d,Planned,,88,93.5,-5.9
20200308,S08000015,,All ages,d,Female,,Planned,,42,37.5,12
20200308,S08000015,,All ages,d,Male,,Planned,,46,52.5,-12.4
20200308,S08000016,,45 - 64,,All,d,Planned,,9,10,-10
20200308,S08000016,,65 - 74,,All,d,Planned,,6,7,-14.3
20200308,S08000016,,75 - 84,,All,d,Planned,,6,9.5,-36.8
20200308,S08000016,,85 and over,,All,d,Planned,,7,7,-0
20200308,S08000016,,All ages,d,All,d,Planned,,33,39,-15.4
20200308,S08000016,,All ages,d,Female,,Planned,,18,24.5,-26.5
20200308,S08000016,,All ages,d,Male,,Planned,,15,14.5,3.4
20200308,S08000017,,Under 5,,All,d,Planned,,12,5,140
20200308,S08000017,,15 - 44,,All,d,Planned,,6,6.5,-7.7
20200308,S08000017,,45 - 64,,All,d,Planned,,22,18.5,18.9
20200308,S08000017,,65 - 74,,All,d,Planned,,22,13.5,63
20200308,S08000017,,75 - 84,,All,d,Planned,,23,25.5,-9.8
20200308,S08000017,,85 and over,,All,d,Planned,,13,16.5,-21.2
20200308,S08000017,,All ages,d,All,d,Planned,,98,89,10.1
20200308,S08000017,,All ages,d,Female,,Planned,,58,46.5,24.7
20200308,S08000017,,All ages,d,Male,,Planned,,40,41.5,-3.6
20200308,S08000019,,Under 5,,All,d,Planned,,14,2,600
20200308,S08000019,,5 - 14,,All,d,Planned,,12,2,500
20200308,S08000019,,15 - 44,,All,d,Planned,,61,15,306.7
20200308,S08000019,,45 - 64,,All,d,Planned,,61,36,69.4
20200308,S08000019,,65 - 74,,All,d,Planned,,55,36,52.8
20200308,S08000019,,75 - 84,,All,d,Planned,,56,39.5,41.8
20200308,S08000019,,85 and over,,All,d,Planned,,31,40.5,-23.5
20200308,S08000019,,All ages,d,All,d,Planned,,290,171,69.6
20200308,S08000019,,All ages,d,Female,,Planned,,164,85,92.9
20200308,S08000019,,All ages,d,Male,,Planned,,126,86,46.5
20200308,S08000020,,Under 5,,All,d,Planned,,6,9.5,-36.8
20200308,S08000020,,5 - 14,,All,d,Planned,,13,17.5,-25.7
20200308,S08000020,,15 - 44,,All,d,Planned,,45,60.5,-25.6
20200308,S08000020,,45 - 64,,All,d,Planned,,96,114.5,-16.2
20200308,S08000020,,65 - 74,,All,d,Planned,,88,85.5,2.9
20200308,S08000020,,75 - 84,,All,d,Planned,,42,66,-36.4
20200308,S08000020,,85 and over,,All,d,Planned,,14,37.5,-62.7
20200308,S08000020,,All ages,d,All,d,Planned,,304,391,-22.3
20200308,S08000020,,All ages,d,Female,,Planned,,175,191.5,-8.6
20200308,S08000020,,All ages,d,Male,,Planned,,128,197.5,-35.2
20200308,S08000022,,Under 5,,All,d,Planned,,7,10,-30
20200308,S08000022,,5 - 14,,All,d,Planned,,5,3.5,42.9
20200308,S08000022,,15 - 44,,All,d,Planned,,17,19.5,-12.8
20200308,S08000022,,45 - 64,,All,d,Planned,,36,54,-33.3
20200308,S08000022,,65 - 74,,All,d,Planned,,43,43.5,-1.1
20200308,S08000022,,75 - 84,,All,d,Planned,,36,42,-14.3
20200308,S08000022,,85 and over,,All,d,Planned,,18,17,5.9
20200308,S08000022,,All ages,d,All,d,Planned,,162,189.5,-14.5
20200308,S08000022,,All ages,d,Female,,Planned,,90,93,-3.2
20200308,S08000022,,All ages,d,Male,,Planned,,71,94,-24.5
20200308,S08000024,,Under 5,,All,d,Planned,,31,28,10.7
20200308,S08000024,,5 - 14,,All,d,Planned,,41,39.5,3.8
20200308,S08000024,,15 - 44,,All,d,Planned,,103,109,-5.5
20200308,S08000024,,45 - 64,,All,d,Planned,,191,170.5,12
20200308,S08000024,,65 - 74,,All,d,Planned,,116,117,-0.9
20200308,S08000024,,75 - 84,,All,d,Planned,,60,62.5,-4
20200308,S08000024,,85 and over,,All,d,Planned,,23,20.5,12.2
20200308,S08000024,,All ages,d,All,d,Planned,,565,547,3.3
20200308,S08000024,,All ages,d,Female,,Planned,,289,285.5,1.2
20200308,S08000024,,All ages,d,Male,,Planned,,275,258.5,6.4
20200308,S08000025,,All ages,d,All,d,Planned,,7,6.5,7.7
20200308,S08000028,,45 - 64,,All,d,Planned,,6,2.5,140
20200308,S08000028,,All ages,d,All,d,Planned,,16,11,45.5
20200308,S08000028,,All ages,d,Female,,Planned,,7,6,16.7
20200308,S08000028,,All ages,d,Male,,Planned,,9,5,80
20200308,S08000029,,Under 5,,All,d,Planned,,14,7.5,86.7
20200308,S08000029,,15 - 44,,All,d,Planned,,17,18,-5.6
20200308,S08000029,,45 - 64,,All,d,Planned,,36,33,9.1
20200308,S08000029,,65 - 74,,All,d,Planned,,33,28,17.9
20200308,S08000029,,75 - 84,,All,d,Planned,,17,25,-32
20200308,S08000029,,85 and over,,All,d,Planned,,9,5,80
20200308,S08000029,,All ages,d,All,d,Planned,,127,123.5,2.8
20200308,S08000029,,All ages,d,Female,,Planned,,63,64.5,-2.3
20200308,S08000029,,All ages,d,Male,,Planned,,59,56.5,4.4
20200308,S08000030,,Under 5,,All,d,Planned,,6,8,-25
20200308,S08000030,,5 - 14,,All,d,Planned,,13,17,-23.5
20200308,S08000030,,15 - 44,,All,d,Planned,,49,57,-14
20200308,S08000030,,45 - 64,,All,d,Planned,,68,77.5,-12.3
20200308,S08000030,,65 - 74,,All,d,Planned,,56,52.5,6.7
20200308,S08000030,,75 - 84,,All,d,Planned,,39,46.5,-16.1
20200308,S08000030,,85 and over,,All,d,Planned,,12,15.5,-22.6
20200308,S08000030,,All ages,d,All,d,Planned,,243,274,-11.3
20200308,S08000030,,All ages,d,Female,,Planned,,127,149.5,-15.1
20200308,S08000030,,All ages,d,Male,,Planned,,116,124.5,-6.8
20200308,S08000031,,Under 5,,All,d,Planned,,85,107,-20.6
20200308,S08000031,,5 - 14,,All,d,Planned,,73,85.5,-14.6
20200308,S08000031,,15 - 44,,All,d,Planned,,259,273.5,-5.3
20200308,S08000031,,45 - 64,,All,d,Planned,,362,439.5,-17.6
20200308,S08000031,,65 - 74,,All,d,Planned,,230,263.5,-12.7
20200308,S08000031,,75 - 84,,All,d,Planned,,184,203.5,-9.6
20200308,S08000031,,85 and over,,All,d,Planned,,99,104,-4.8
20200308,S08000031,,All ages,d,All,d,Planned,,1292,1476.5,-12.5
20200308,S08000031,,All ages,d,Female,,Planned,,686,782.5,-12.3
20200308,S08000031,,All ages,d,Male,,Planned,,605,678,-10.8
20200308,S08000032,,Under 5,,All,d,Planned,,79,90.5,-12.7
20200308,S08000032,,15 - 44,,All,d,Planned,,22,36.5,-39.7
20200308,S08000032,,45 - 64,,All,d,Planned,,57,62,-8.1
20200308,S08000032,,65 - 74,,All,d,Planned,,34,35.5,-4.2
20200308,S08000032,,75 - 84,,All,d,Planned,,20,25,-20
20200308,S08000032,,85 and over,,All,d,Planned,,7,5,40
20200308,S08000032,,All ages,d,All,d,Planned,,222,258.5,-14.1
20200308,S08000032,,All ages,d,Female,,Planned,,127,119,6.7
20200308,S08000032,,All ages,d,Male,,Planned,,95,89,6.7
20200308,S92000003,d,Under 5,,All,d,Planned,,259,279,-7.2
20200308,S92000003,d,5 - 14,,All,d,Planned,,161,180.5,-10.8
20200308,S92000003,d,15 - 44,,All,d,Planned,,614,626,-1.9
20200308,S92000003,d,45 - 64,,All,d,Planned,,1034,1131.5,-8.6
20200308,S92000003,d,65 - 74,,All,d,Planned,,778,779,-0.1
20200308,S92000003,d,75 - 84,,All,d,Planned,,556,621.5,-10.5
20200308,S92000003,d,85 and over,,All,d,Planned,,243,281,-13.5
20200308,S92000003,d,All ages,d,All,d,Planned,,3645,3898.5,-6.5
20200308,S92000003,d,All ages,d,Female,,Planned,,1936,1988,-2.6
20200308,S92000003,d,All ages,d,Male,,Planned,,1700,1828.5,-7
20200308,NA,NA,15 - 44,,All,d,Planned,,21,13.5,55.6
20200308,NA,NA,45 - 64,,All,d,Planned,,62,84.5,-26.6
20200308,NA,NA,65 - 74,,All,d,Planned,,67,71.5,-6.3
20200308,NA,NA,75 - 84,,All,d,Planned,,40,49,-18.4
20200308,NA,NA,85 and over,,All,d,Planned,,5,5.5,-9.1
20200308,NA,NA,All ages,d,All,d,Planned,,195,224,-12.9
20200308,NA,NA,All ages,d,Female,,Planned,,84,98.5,-14.7
20200308,NA,NA,All ages,d,Male,,Planned,,111,125.5,-11.6
20200315,S08000015,,Under 5,,All,d,Planned,,8,7,14.3
20200315,S08000015,,15 - 44,,All,d,Planned,,11,8.5,29.4
20200315,S08000015,,45 - 64,,All,d,Planned,,29,33,-12.1
20200315,S08000015,,65 - 74,,All,d,Planned,,28,22,27.3
20200315,S08000015,,75 - 84,,All,d,Planned,,13,21,-38.1
20200315,S08000015,,All ages,d,All,d,Planned,,93,95.5,-2.6
